Morocco,8.0,2004,0.029304029304029304
Ethiopia,14.0,2004,0.05128205128205128
Nigeria,2.0,2004,0.007326007326007326
United States,54.0,2004,0.1978021978021978
Eritrea,1.0,2004,0.003663003663003663
Australia,4.0,2004,0.014652014652014652
Portugal,3.0,2004,0.01098901098901099
Lithuania,5.0,2004,0.018315018315018316
Czech Republic,5.0,2004,0.018315018315018316
Sweden,9.0,2004,0.03296703296703297
Poland,4.0,2004,0.014652014652014652
Estonia,1.0,2004,0.003663003663003663
Germany,4.0,2004,0.014652014652014652
Latvia,2.0,2004,0.007326007326007326
Cuba,10.0,2004,0.03663003663003663
Romania,5.0,2004,0.018315018315018316
Great Britain,10.0,2004,0.03663003663003663
China,6.0,2004,0.02197802197802198
Denmark,3.0,2004,0.01098901098901099
France,2.0,2004,0.007326007326007326
Kenya,13.0,2004,0.047619047619047616
Belarus,3.0,2004,0.01098901098901099
Russia,38.0,2004,0.1391941391941392
Turkey,1.0,2004,0.003663003663003663
Bahamas,4.0,2004,0.014652014652014652
Mexico,2.0,2004,0.007326007326007326
Greece,11.0,2004,0.040293040293040296
Brazil,1.0,2004,0.003663003663003663
Cameroon,3.0,2004,0.01098901098901099
Slovenia,1.0,2004,0.003663003663003663
Spain,4.0,2004,0.014652014652014652
Kazakhstan,1.0,2004,0.003663003663003663
Norway,3.0,2004,0.01098901098901099
Hungary,2.0,2004,0.007326007326007326
Italy,4.0,2000,0.014652014652014652
South Africa,4.0,2000,0.014652014652014652
Finland,3.0,2000,0.01098901098901099
Jamaica,13.0,2000,0.047619047619047616
Japan,3.0,2000,0.01098901098901099
Ukraine,2.0,2000,0.007326007326007326
Morocco,5.0,2000,0.018315018315018316
Ethiopia,17.0,2000,0.06227106227106227
Nigeria,5.0,2000,0.018315018315018316
United States,34.0,2000,0.12454212454212454
Austria,2.0,2000,0.007326007326007326
Australia,7.0,2000,0.02564102564102564
Portugal,1.0,2000,0.003663003663003663
Lithuania,3.0,2000,0.01098901098901099
Mozambique,3.0,2000,0.01098901098901099
Czech Republic,5.0,2000,0.018315018315018316
Germany,10.0,2000,0.03663003663003663
Poland,12.0,2000,0.04395604395604396
Estonia,3.0,2000,0.01098901098901099
Bulgaria,3.0,2000,0.01098901098901099
Latvia,2.0,2000,0.007326007326007326
Cuba,12.0,2000,0.04395604395604396
Saudi Arabia,2.0,2000,0.007326007326007326
Romania,9.0,2000,0.03296703296703297
Great Britain,12.0,2000,0.04395604395604396
China,3.0,2000,0.01098901098901099
Barbados,1.0,2000,0.003663003663003663
Spain,1.0,2000,0.003663003663003663
Denmark,2.0,2000,0.007326007326007326
Algeria,7.0,2000,0.02564102564102564
Kenya,14.0,2000,0.05128205128205128
Belarus,9.0,2000,0.03296703296703297
Ireland,2.0,2000,0.007326007326007326
Russia,23.0,2000,0.08424908424908426
Iceland,1.0,2000,0.003663003663003663
Greece,9.0,2000,0.03296703296703297
Bahamas,7.0,2000,0.02564102564102564
Mexico,3.0,2000,0.01098901098901099
Brazil,2.0,2000,0.007326007326007326
Trinidad and Tobago,3.0,2000,0.01098901098901099
Sri Lanka,2.0,2000,0.007326007326007326
Norway,5.0,2000,0.018315018315018316
Kazakhstan,3.0,2000,0.01098901098901099
South Korea,2.0,1996,0.007575757575757576
Italy,6.0,1996,0.022727272727272728
South Africa,5.0,1996,0.01893939393939394
Finland,4.0,1996,0.015151515151515152
Jamaica,11.0,1996,0.041666666666666664
Japan,1.0,1996,0.003787878787878788
Ukraine,6.0,1996,0.022727272727272728
Morocco,2.0,1996,0.007575757575757576
Ethiopia,7.0,1996,0.026515151515151516
Nigeria,7.0,1996,0.026515151515151516
United States,54.0,1996,0.20454545454545456
Austria,1.0,1996,0.003787878787878788
Namibia,4.0,1996,0.015151515151515152
Syria,3.0,1996,0.011363636363636364
Australia,4.0,1996,0.015151515151515152
Portugal,3.0,1996,0.011363636363636364
Mozambique,1.0,1996,0.003787878787878788
Czech Republic,5.0,1996,0.01893939393939394
Germany,14.0,1996,0.05303030303030303
Poland,5.0,1996,0.01893939393939394
Sweden,3.0,1996,0.011363636363636364
Bulgaria,3.0,1996,0.011363636363636364
Ecuador,3.0,1996,0.011363636363636364
Cuba,3.0,1996,0.011363636363636364
Romania,2.0,1996,0.007575757575757576
Great Britain,10.0,1996,0.03787878787878788
China,8.0,1996,0.030303030303030304
Spain,3.0,1996,0.011363636363636364
France,10.0,1996,0.03787878787878788
Algeria,3.0,1996,0.011363636363636364
Kenya,14.0,1996,0.05303030303030303
Canada,6.0,1996,0.022727272727272728
Belarus,6.0,1996,0.022727272727272728
Burundi,3.0,1996,0.011363636363636364
Russia,22.0,1996,0.08333333333333333
Uganda,1.0,1996,0.003787878787878788
Zambia,2.0,1996,0.007575757575757576
Mexico,1.0,1996,0.003787878787878788
Bahamas,2.0,1996,0.007575757575757576
Greece,2.0,1996,0.007575757575757576
Brazil,1.0,1996,0.003787878787878788
Trinidad and Tobago,2.0,1996,0.007575757575757576
Slovenia,2.0,1996,0.007575757575757576
Norway,4.0,1996,0.015151515151515152
Hungary,3.0,1996,0.011363636363636364
South Korea,3.0,1992,0.011627906976744186
Italy,1.0,1992,0.003875968992248062
South Africa,2.0,1992,0.007751937984496124
Qatar,1.0,1992,0.003875968992248062
Finland,2.0,1992,0.007751937984496124
Jamaica,7.0,1992,0.027131782945736434
Japan,4.0,1992,0.015503875968992248
Morocco,5.0,1992,0.01937984496124031
Ethiopia,5.0,1992,0.01937984496124031
Nigeria,3.0,1992,0.011627906976744186
United States,61.0,1992,0.2364341085271318
Namibia,4.0,1992,0.015503875968992248
Czechoslovakia,6.0,1992,0.023255813953488372
Colombia,1.0,1992,0.003875968992248062
Australia,2.0,1992,0.007751937984496124
Lithuania,3.0,1992,0.011627906976744186
Germany,19.0,1992,0.07364341085271318
Sweden,2.0,1992,0.007751937984496124
Netherlands,3.0,1992,0.011627906976744186
Bulgaria,3.0,1992,0.011627906976744186
Cuba,12.0,1992,0.046511627906976744
Romania,2.0,1992,0.007751937984496124
Great Britain,10.0,1992,0.03875968992248062
China,7.0,1992,0.027131782945736434
France,3.0,1992,0.011627906976744186
Algeria,3.0,1992,0.011627906976744186
Kenya,16.0,1992,0.06201550387596899
Canada,6.0,1992,0.023255813953488372
Unified Team,46.0,1992,0.17829457364341086
New Zealand,1.0,1992,0.003875968992248062
Bahamas,1.0,1992,0.003875968992248062
Mexico,2.0,1992,0.007751937984496124
Greece,3.0,1992,0.011627906976744186
Spain,9.0,1992,0.03488372093023256
Italy,6.0,1988,0.023809523809523808
Finland,4.0,1988,0.015873015873015872
Jamaica,4.0,1988,0.015873015873015872
Morocco,4.0,1988,0.015873015873015872
United States,59.0,1988,0.23412698412698413
Czechoslovakia,5.0,1988,0.01984126984126984
Australia,5.0,1988,0.01984126984126984
Portugal,3.0,1988,0.011904761904761904
Sweden,1.0,1988,0.003968253968253968
Senegal,2.0,1988,0.007936507936507936
Bulgaria,9.0,1988,0.03571428571428571
Soviet Union,51.0,1988,0.20238095238095238
Romania,5.0,1988,0.01984126984126984
Great Britain,14.0,1988,0.05555555555555555
China,1.0,1988,0.003968253968253968
France,1.0,1988,0.003968253968253968
East Germany,50.0,1988,0.1984126984126984
Switzerland,1.0,1988,0.003968253968253968
Kenya,17.0,1988,0.06746031746031746
Canada,1.0,1988,0.003968253968253968
Djibouti,1.0,1988,0.003968253968253968
Brazil,3.0,1988,0.011904761904761904
West Germany,5.0,1988,0.01984126984126984
Cote d'Ivoire,2.0,1984,0.008130081300813009
Italy,14.0,1984,0.056910569105691054
Finland,9.0,1984,0.036585365853658534
Jamaica,4.0,1984,0.016260162601626018
Morocco,6.0,1984,0.024390243902439025
Nigeria,1.0,1984,0.0040650406504065045
United States,85.0,1984,0.34552845528455284
Australia,6.0,1984,0.024390243902439025
Portugal,5.0,1984,0.02032520325203252
Sweden,5.0,1984,0.02032520325203252
Netherlands,3.0,1984,0.012195121951219513
Romania,19.0,1984,0.07723577235772358
Great Britain,29.0,1984,0.11788617886178862
China,1.0,1984,0.0040650406504065045
France,7.0,1984,0.028455284552845527
Switzerland,2.0,1984,0.008130081300813009
Kenya,4.0,1984,0.016260162601626018
Canada,7.0,1984,0.028455284552845527
Ireland,2.0,1984,0.008130081300813009
Mexico,8.0,1984,0.032520325203252036
Brazil,3.0,1984,0.012195121951219513
West Germany,21.0,1984,0.08536585365853659
Spain,1.0,1984,0.0040650406504065045
Norway,2.0,1984,0.008130081300813009
France,1.0,1980,0.004405286343612335
Italy,10.0,1980,0.04405286343612335
Australia,2.0,1980,0.00881057268722467
East Germany,59.0,1980,0.2599118942731278
Finland,3.0,1980,0.013215859030837005
Czechoslovakia,4.0,1980,0.01762114537444934
Jamaica,2.0,1980,0.00881057268722467
Bulgaria,3.0,1980,0.013215859030837005
Netherlands,2.0,1980,0.00881057268722467
Poland,15.0,1980,0.06607929515418502
Cuba,8.0,1980,0.03524229074889868
Soviet Union,83.0,1980,0.3656387665198238
Ethiopia,8.0,1980,0.03524229074889868
Brazil,1.0,1980,0.004405286343612335
Spain,2.0,1980,0.00881057268722467
Great Britain,20.0,1980,0.0881057268722467
Tanzania,4.0,1980,0.01762114537444934
Italy,2.0,1976,0.009009009009009009
Finland,10.0,1976,0.04504504504504504
Jamaica,5.0,1976,0.02252252252252252
United States,42.0,1976,0.1891891891891892
Belgium,5.0,1976,0.02252252252252252
Czechoslovakia,1.0,1976,0.0045045045045045045
Portugal,2.0,1976,0.009009009009009009
Sweden,3.0,1976,0.013513513513513514
Poland,13.0,1976,0.05855855855855856
Bulgaria,8.0,1976,0.036036036036036036
Cuba,8.0,1976,0.036036036036036036
Soviet Union,30.0,1976,0.13513513513513514
Romania,1.0,1976,0.0045045045045045045
Great Britain,1.0,1976,0.0045045045045045045
France,3.0,1976,0.013513513513513514
East Germany,56.0,1976,0.25225225225225223
Canada,2.0,1976,0.009009009009009009
New Zealand,5.0,1976,0.02252252252252252
Mexico,3.0,1976,0.013513513513513514
Brazil,1.0,1976,0.0045045045045045045
Trinidad and Tobago,3.0,1976,0.013513513513513514
West Germany,15.0,1976,0.06756756756756757
Hungary,3.0,1976,0.013513513513513514
Italy,2.0,1972,0.008771929824561403
Finland,10.0,1972,0.043859649122807015
Jamaica,1.0,1972,0.0043859649122807015
Ethiopia,2.0,1972,0.008771929824561403
United States,42.0,1972,0.18421052631578946
Austria,1.0,1972,0.0043859649122807015
Belgium,4.0,1972,0.017543859649122806
Czechoslovakia,4.0,1972,0.017543859649122806
Australia,4.0,1972,0.017543859649122806
Sweden,1.0,1972,0.0043859649122807015
Poland,5.0,1972,0.021929824561403508
Bulgaria,6.0,1972,0.02631578947368421
Cuba,2.0,1972,0.008771929824561403
Soviet Union,42.0,1972,0.18421052631578946
Romania,4.0,1972,0.017543859649122806
Tunisia,2.0,1972,0.008771929824561403
Great Britain,7.0,1972,0.03070175438596491
France,3.0,1972,0.013157894736842105
East Germany,43.0,1972,0.18859649122807018
Kenya,12.0,1972,0.05263157894736842
Uganda,3.0,1972,0.013157894736842105
New Zealand,1.0,1972,0.0043859649122807015
Brazil,1.0,1972,0.0043859649122807015
West Germany,26.0,1972,0.11403508771929824
Italy,2.0,1968,0.009259259259259259
Finland,2.0,1968,0.009259259259259259
Jamaica,2.0,1968,0.009259259259259259
Japan,2.0,1968,0.009259259259259259
Ethiopia,5.0,1968,0.023148148148148147
United States,64.0,1968,0.2962962962962963
Austria,3.0,1968,0.013888888888888888
Czechoslovakia,4.0,1968,0.018518518518518517
Australia,13.0,1968,0.06018518518518518
Poland,4.0,1968,0.018518518518518517
Netherlands,1.0,1968,0.004629629629629629
Cuba,4.0,1968,0.018518518518518517
Soviet Union,21.0,1968,0.09722222222222222
Romania,10.0,1968,0.046296296296296294
Tunisia,4.0,1968,0.018518518518518517
Great Britain,8.0,1968,0.037037037037037035
France,4.0,1968,0.018518518518518517
East Germany,13.0,1968,0.06018518518518518
Kenya,18.0,1968,0.08333333333333333
Chinese Taipei,1.0,1968,0.004629629629629629
New Zealand,1.0,1968,0.004629629629629629
Mexico,2.0,1968,0.009259259259259259
Brazil,2.0,1968,0.009259259259259259
West Germany,14.0,1968,0.06481481481481481
Hungary,12.0,1968,0.05555555555555555
Italy,4.0,1964,0.018518518518518517
Finland,3.0,1964,0.013888888888888888
Japan,1.0,1964,0.004629629629629629
Ethiopia,3.0,1964,0.013888888888888888
United States,59.0,1964,0.27314814814814814
Belgium,3.0,1964,0.013888888888888888
Czechoslovakia,4.0,1964,0.018518518518518517
Australia,9.0,1964,0.041666666666666664
Germany,19.0,1964,0.08796296296296297
Poland,16.0,1964,0.07407407407407407
Sweden,1.0,1964,0.004629629629629629
Cuba,2.0,1964,0.009259259259259259
Soviet Union,30.0,1964,0.1388888888888889
Romania,7.0,1964,0.032407407407407406
Tunisia,2.0,1964,0.009259259259259259
Great Britain,27.0,1964,0.125
France,3.0,1964,0.013888888888888888
Kenya,1.0,1964,0.004629629629629629
Canada,3.0,1964,0.013888888888888888
New Zealand,8.0,1964,0.037037037037037035
Trinidad and Tobago,4.0,1964,0.018518518518518517
Hungary,7.0,1964,0.032407407407407406
Italy,5.0,1960,0.024630541871921183
South Africa,1.0,1960,0.0049261083743842365
Finland,1.0,1960,0.0049261083743842365
West Indies Federation,2.0,1960,0.009852216748768473
Ethiopia,3.0,1960,0.014778325123152709
Morocco,2.0,1960,0.009852216748768473
United States,58.0,1960,0.2857142857142857
Belgium,2.0,1960,0.009852216748768473
Czechoslovakia,2.0,1960,0.009852216748768473
Australia,8.0,1960,0.03940886699507389
Germany,25.0,1960,0.12315270935960591
Poland,11.0,1960,0.054187192118226604
Sweden,2.0,1960,0.009852216748768473
Soviet Union,48.0,1960,0.23645320197044334
Romania,4.0,1960,0.019704433497536946
Great Britain,13.0,1960,0.06403940886699508
France,3.0,1960,0.014778325123152709
Chinese Taipei,2.0,1960,0.009852216748768473
New Zealand,7.0,1960,0.034482758620689655
Hungary,4.0,1960,0.019704433497536946
Finland,3.0,1956,0.015228426395939087
United States,73.0,1956,0.37055837563451777
Czechoslovakia,4.0,1956,0.02030456852791878
Yugoslavia,2.0,1956,0.01015228426395939
Australia,22.0,1956,0.1116751269035533
Germany,12.0,1956,0.06091370558375635
Sweden,1.0,1956,0.005076142131979695
Poland,5.0,1956,0.025380710659898477
Soviet Union,36.0,1956,0.18274111675126903
Great Britain,13.0,1956,0.06598984771573604
France,3.0,1956,0.015228426395939087
Ireland,3.0,1956,0.015228426395939087
Chile,2.0,1956,0.01015228426395939
New Zealand,3.0,1956,0.015228426395939087
Iceland,2.0,1956,0.01015228426395939
Greece,1.0,1956,0.005076142131979695
Brazil,3.0,1956,0.015228426395939087
Norway,5.0,1956,0.025380710659898477
Hungary,4.0,1956,0.02030456852791878
Italy,5.0,1952,0.025252525252525252
South Africa,5.0,1952,0.025252525252525252
Finland,1.0,1952,0.005050505050505051
Jamaica,12.0,1952,0.06060606060606061
United States,71.0,1952,0.35858585858585856
Czechoslovakia,14.0,1952,0.0707070707070707
Australia,10.0,1952,0.050505050505050504
Germany,11.0,1952,0.05555555555555555
Sweden,5.0,1952,0.025252525252525252
Netherlands,2.0,1952,0.010101010101010102
Soviet Union,29.0,1952,0.14646464646464646
Great Britain,6.0,1952,0.030303030303030304
France,4.0,1952,0.020202020202020204
Switzerland,2.0,1952,0.010101010101010102
Venezuela,1.0,1952,0.005050505050505051
Argentina,2.0,1952,0.010101010101010102
New Zealand,4.0,1952,0.020202020202020204
Brazil,4.0,1952,0.020202020202020204
Luxembourg,3.0,1952,0.015151515151515152
Hungary,7.0,1952,0.03535353535353535
Italy,10.0,1948,0.050505050505050504
Finland,7.0,1948,0.03535353535353535
Jamaica,7.0,1948,0.03535353535353535
United States,56.0,1948,0.2828282828282828
Austria,4.0,1948,0.020202020202020204
Belgium,4.0,1948,0.020202020202020204
Czechoslovakia,5.0,1948,0.025252525252525252
Yugoslavia,2.0,1948,0.010101010101010102
Australia,11.0,1948,0.05555555555555555
Sweden,26.0,1948,0.13131313131313133
Netherlands,14.0,1948,0.0707070707070707
Great Britain,13.0,1948,0.06565656565656566
France,15.0,1948,0.07575757575757576
Denmark,1.0,1948,0.005050505050505051
Switzerland,3.0,1948,0.015151515151515152
Canada,1.0,1948,0.005050505050505051
Argentina,5.0,1948,0.025252525252525252
Turkey,1.0,1948,0.005050505050505051
Sri Lanka,2.0,1948,0.010101010101010102
Norway,2.0,1948,0.010101010101010102
Panama,2.0,1948,0.010101010101010102
Hungary,7.0,1948,0.03535353535353535
